zone,surplus_event_id,start_time,end_time,duration_h,min_price,mean_price,max_net_surplus_mw,mean_renewable_share,mean_wind100,mean_load_mw,mean_net_export_mw,max_export_utilisation,mean_bal_price_down,mean_abs_imbalance,mean_severity
SE3,46,2023-07-29 01:00:00,2023-07-29 03:00:00,3,0.77,1.3533333333333335,2263.0699999999997,0.2310591541607531,6.601003600589263,5578.333333333333,2439.8566666666666,0.0,1.3533333333333335,0.0,5.323928826955128
SE3,109,2024-04-01 20:00:00,2024-04-01 21:00:00,2,0.33,2.245,2311.029999999999,0.3562636439552607,7.286777492684279,9136.5,2478.4199999999996,0.0,2.245,0.0,5.3083664567681055
SE3,187,2024-08-01 21:00:00,2024-08-02 03:00:00,7,2.63,3.767142857142857,2782.83,0.25384395768797974,5.402821963827239,6196.714285714285,2525.235714285714,0.0,3.767142857142857,0.0,5.2878399659657775
SE4,114,2024-08-10 22:00:00,2024-08-11 04:00:00,7,-0.01,-0.008571428571428572,-77.25,0.9661586586135692,9.319705859991432,1649.4285714285713,-39.34571428571423,0.0,-0.15142857142857144,0.0,5.272300475130861
SE4,92,2024-06-09 06:00:00,2024-06-09 15:00:00,10,-37.13,-15.359,-59.48000000000002,0.96097778031522,9.628327413884247,2149.7,-129.22299999999996,0.0,-15.447,0.0,5.256014703386806
SE4,13,2023-07-02 01:00:00,2023-07-02 16:00:00,16,-6.62,-2.54375,149.9000000000001,0.9291549475404276,8.405689005465538,1775.5625,-73.27812500000002,0.0,-2.7175,0.0,5.197594855095852
FI,7,2023-04-12 22:00:00,2023-04-13 03:00:00,6,0.0,0.6699999999999999,2289.99,0.4724019490597356,9.353450216300347,8374.916666666666,2395.5499999999997,0.0,-6.333333333333333,292.1300263333333,5.195438969999236
DK2,4,2023-01-15 04:00:00,2023-01-15 04:00:00,1,4.85,4.85,497.5,0.775186126543557,12.994391059753436,1280.86,421.4900000000001,4.443364197530864,4.85,0.0,5.195281392561543
FI,275,2024-11-25 20:00:00,2024-11-26 04:00:00,9,-0.01,1.2566666666666668,2559.76,0.5322689292594799,10.47696098734206,9514.655555555555,2174.8633333333332,0.0,-3.437777777777778,225.89883166666667,5.184986498863893
DK2,6,2023-03-14 00:00:00,2023-03-14 03:00:00,4,2.48,3.9575,551.49,0.7515484953433904,14.145166836399765,1288.46,425.44999999999993,3.7462839879154077,1.2850000000000001,0.0,5.180793738035319
SE4,113,2024-08-09 20:00:00,2024-08-10 15:00:00,20,-40.77,-8.267,50.75,0.9631484971558196,9.789390185656455,1864.35,-119.95699999999992,0.0,-9.768,0.0,5.178993088852522
DK1,126,2024-05-22 11:00:00,2024-05-22 13:00:00,3,3.03,3.2399999999999998,2168.3,0.9238046922768569,10.861916866244973,2922.26,1774.2300000000002,0.9228297872340426,3.2399999999999998,0.0,5.169468264702556
DK1,104,2024-04-10 00:00:00,2024-04-10 00:00:00,1,5.0,5.0,2188.8800000000006,0.937769965972266,13.185322206291131,2698.31,1758.0399999999995,0.8737093023255812,-1.0,0.0,5.166535103574585
NO3,76,2023-10-02 20:00:00,2023-10-03 04:00:00,9,2.96,3.307777777777778,861.8300000000004,0.9879383165131832,4.9790123745065,2647.0177777777776,600.7622222222222,0.0,2.783333333333333,161.9701488888889,5.158493352977616
DK1,109,2024-04-13 22:00:00,2024-04-14 02:00:00,5,0.43,1.1320000000000001,2386.42,0.9604597780272375,10.673079771127668,2241.958,1616.898,0.8449136690647483,-11.1,0.0,5.157855451490602
DK2,69,2023-12-25 01:00:00,2023-12-25 06:00:00,6,0.07,1.0633333333333332,529.45,0.7745522340292122,15.484483146966348,1314.095,412.69833333333327,44.50410256410257,-5.663333333333334,0.0,5.152434335693472
SE4,106,2024-07-28 08:00:00,2024-07-28 15:00:00,8,-48.69,-17.87875,-196.3699999999999,0.9228122988953851,6.806826713718641,1842.625,-188.28250000000003,0.0,-27.31625,0.0,5.124870301621235
SE2,283,2024-12-08 18:00:00,2024-12-08 19:00:00,2,3.84,4.34,6770.4400000000005,0.9983209788781222,9.241445112707755,1814.5,6848.635,0.0,3.92,0.0,5.119210474972659
NO3,89,2023-10-10 13:00:00,2023-10-10 16:00:00,4,3.28,3.6174999999999997,764.8800000000001,0.9832090772354916,6.694341416177197,3340.06,637.5425,0.0,-1.6475,65.509709,5.117539722632742
DK1,10,2023-01-30 02:00:00,2023-01-30 02:00:00,1,2.03,2.03,2132.1100000000006,0.8786230250342687,10.603039042509645,2303.41,1701.9999999999995,0.8730809859154929,2.03,0.0,5.117164505376742
NO3,11,2023-05-24 09:00:00,2023-05-25 19:00:00,35,-3.4,-1.145142857142857,1368.18,0.9998403239316309,9.216311597842253,2741.8305714285716,505.62285714285713,0.0,-1.8417142857142856,108.74676057142858,5.11663277376105
FI,13,2023-05-10 18:00:00,2023-05-11 02:00:00,9,-0.13,0.28,2167.26,0.5496249176935538,6.354205126202687,7495.799999999999,2317.104444444444,0.0,-16.044444444444444,116.6378798888889,5.093387543034642
SE4,51,2023-10-13 19:00:00,2023-10-14 15:00:00,21,-4.37,-2.218095238095238,148.92000000000007,0.9622453127049023,11.113834420932285,2119.9523809523807,-105.86904761904758,0.0,-2.2547619047619047,0.0,5.092960435294257
SE3,182,2024-07-29 21:00:00,2024-07-30 02:00:00,6,4.92,4.9366666666666665,2667.1899999999987,0.28655018096087426,3.916646681220812,6106.666666666667,2295.266666666667,0.0,4.9366666666666665,0.0,5.088132415447007
SE3,186,2024-08-01 11:00:00,2024-08-01 11:00:00,1,4.99,4.99,2086.42,0.32922078327482046,4.290796045383807,7524.0,2355.6500000000005,0.0,-1.0,0.0,5.087859858963389
DK1,26,2023-05-17 10:00:00,2023-05-17 13:00:00,4,0.05,1.4425,2438.1,0.9308525844507292,9.17221606047893,2797.1775,1732.8799999999999,0.8597442748091602,0.9375,0.0,5.075205798610261
DK2,78,2024-02-23 12:00:00,2024-02-23 13:00:00,2,1.58,3.29,451.48,0.7122868700212674,14.185519598638706,1919.56,418.2600000000001,2.0358814102564105,3.29,0.0,5.069179808945611
DK2,99,2024-05-16 09:00:00,2024-05-16 13:00:00,5,-0.71,0.258,563.1800000000001,0.9327362149469666,11.870523227772868,1668.8580000000002,410.48799999999994,0.0,-0.548,0.0,5.067976066085337
DK1,8,2023-01-14 23:00:00,2023-01-15 06:00:00,8,1.58,2.8249999999999997,2420.519999999999,0.9134193755498708,12.848162099243599,2213.30375,1625.29,1.1444226804123712,-0.19250000000000014,0.0,5.067914276524622
DK2,80,2024-03-10 09:00:00,2024-03-10 13:00:00,5,1.51,3.222,555.6100000000004,0.7249109450684654,14.115301739040689,1911.8139999999999,427.56800000000004,0.0,3.222,0.0,5.062383855062525
DK2,9,2023-04-10 21:00:00,2023-04-11 01:00:00,5,0.72,1.174,479.2800000000002,0.775083458233254,13.4687183486401,1242.384,411.91400000000004,4.76725075528701,-6.717999999999999,0.0,5.06221903355885
FI,266,2024-11-08 18:00:00,2024-11-09 05:00:00,12,0.0,1.9566666666666668,2926.6799999999985,0.5238856072113204,8.4854203577201,9197.333333333334,2129.3008333333332,0.0,-3.1199999999999997,152.50249858333333,5.061974576108324
FI,56,2023-07-29 00:00:00,2023-07-29 03:00:00,4,0.77,1.4275,2222.3999999999996,0.41555023871053287,9.647288361219953,6483.54,2231.3849999999998,0.0,1.4275,240.56734175,5.042945350961279
FI,58,2023-08-02 01:00:00,2023-08-02 01:00:00,1,4.0,4.0,2175.3999999999996,0.4280627093451442,7.62300646334654,6476.58,2149.76,0.0,4.0,154.286638,5.034800994263138
NO3,94,2023-10-17 03:00:00,2023-10-17 03:00:00,1,3.97,3.97,500.1800000000003,0.9798365683240607,5.176855251816346,3096.43,635.11,0.0,3.97,83.569352,5.023708893148564
FI,59,2023-08-02 21:00:00,2023-08-03 02:00:00,6,0.01,1.5249999999999997,2257.17,0.43406138137416045,6.587769107736179,6600.418333333334,2094.6166666666663,0.0,-9.388333333333334,138.68827033333335,4.978069625094406
FI,100,2023-10-31 23:00:00,2023-11-01 03:00:00,5,0.01,0.9339999999999999,2251.0200000000004,0.5258351604448974,12.298269317019116,9983.036,2229.17,0.0,0.9339999999999999,351.2361986,4.976832869368378
DK1,5,2023-01-10 23:00:00,2023-01-11 04:00:00,6,0.01,1.3399999999999999,2479.56,0.9095411685144469,14.052958080778199,2440.0433333333335,1563.765,1.0743653136531364,0.4166666666666667,0.0,4.96312397754497
FI,8,2023-04-13 22:00:00,2023-04-13 22:00:00,1,4.1,4.1,1891.7599999999984,0.47318490487016873,9.094548075969213,8805.2,2308.86,0.0,-3.5,541.425812,4.94806411087275
NO3,168,2024-11-16 22:00:00,2024-11-17 02:00:00,5,2.17,3.2,880.7399999999993,0.9812547083326303,5.7961721943457105,3337.29,565.704,0.0,3.2,126.1162138,4.929888427799827
FI,10,2023-05-08 23:00:00,2023-05-09 02:00:00,4,2.35,3.1475,1971.4599999999991,0.5222346222288912,6.694187664930498,7691.25,2261.1324999999997,0.0,-52.9,320.85807575,4.928494556284274
SE3,181,2024-07-28 18:00:00,2024-07-29 14:00:00,21,-1.7,0.4795238095238095,2800.5,0.3631763449422481,7.112850859916127,6867.571428571428,2148.3909523809525,0.0,0.4166666666666667,0.0,4.921312821939935
SE3,189,2024-08-04 09:00:00,2024-08-04 13:00:00,5,-0.02,3.222,2037.75,0.2512391609037567,1.0086305089612266,7344.8,2173.364,0.0,3.222,0.0,4.910150901973287
DK1,97,2024-02-22 22:00:00,2024-02-22 22:00:00,1,1.95,1.95,2176.8799999999997,0.9083030283865119,11.603291852021385,2566.57,1444.58,0.9332727272727273,1.95,0.0,4.902184910417799
NO3,137,2024-11-01 03:00:00,2024-11-01 06:00:00,4,0.95,1.7999999999999998,690.1700000000005,0.9851225789642496,8.558290113202506,3485.725,556.645,0.0,1.0225,174.71200825,4.888061685272952
SE3,192,2024-08-09 09:00:00,2024-08-12 03:00:00,67,-59.96,-4.339402985074627,2899.2999999999993,0.342504535279411,8.006682906793502,6972.4029850746265,2001.3640298507464,0.0,-5.7389552238805965,0.0,4.868260577882989
DK1,205,2024-12-29 23:00:00,2024-12-29 23:00:00,1,3.59,3.59,2024.3899999999999,0.9661582574333767,13.367274670753563,2955.85,1557.57,0.681728813559322,3.59,0.0,4.841825829081234
DK2,7,2023-03-23 00:00:00,2023-03-23 02:00:00,3,4.08,4.383333333333334,417.9000000000001,0.7327814119457511,8.576478518770267,1316.9333333333334,355.53666666666663,3.0499697885196375,-0.5766666666666665,0.0,4.832754641495158
DK2,3,2023-01-12 01:00:00,2023-01-12 03:00:00,3,0.1,2.506666666666667,478.80999999999995,0.7623168483423813,12.442334949058539,1308.0233333333333,312.8866666666666,2.302407407407407,-2.1199999999999997,0.0,4.823156416832307
FI,264,2024-11-08 01:00:00,2024-11-08 03:00:00,3,3.9,3.926666666666667,2222.1399999999994,0.4985499661992388,4.672036416102827,8980.333333333334,1985.0033333333333,0.0,-2.2466666666666666,423.925683,4.809175956564782
FI,14,2023-05-11 20:00:00,2023-05-12 01:00:00,6,0.01,1.2,2058.5699999999997,0.5352856431441291,6.950165074405657,7390.733333333334,2080.9266666666667,0.0,1.2,234.93774783333333,4.7990439910568545
NO3,29,2023-06-23 00:00:00,2023-06-23 02:00:00,3,2.27,3.1233333333333335,502.75999999999976,0.9905447078636233,6.948615530913686,2356.15,540.0499999999998,0.0,3.1233333333333335,107.572364,4.785874349463938
FI,109,2023-12-19 23:00:00,2023-12-20 02:00:00,4,0.0,0.0075,1794.67,0.5181951855458486,13.573881615047252,9756.7375,2213.0275,0.0,-0.4925,127.07637475,4.770310062898197
NO3,170,2024-11-17 14:00:00,2024-11-18 00:00:00,11,2.6,3.2209090909090907,701.3899999999999,0.9823278831918535,9.431407479501017,3687.309090909091,571.7363636363636,0.0,1.5409090909090908,206.50933163636364,4.733730776719872
DK2,79,2024-03-09 10:00:00,2024-03-09 13:00:00,4,0.01,0.0575,495.1999999999998,0.8046114204678692,9.79765634290436,1915.2975,327.06,0.0,0.0575,0.0,4.730923764013619
SE3,44,2023-07-23 05:00:00,2023-07-23 11:00:00,7,0.2,3.244285714285714,2106.4799999999996,0.18733260037748217,4.234634292466797,6324.142857142857,2046.2057142857143,0.0,1.0657142857142858,0.0,4.723482959480841
NO3,98,2023-10-20 21:00:00,2023-10-20 21:00:00,1,4.93,4.93,428.0799999999999,0.9823581431833284,6.218655082694476,3574.9,557.96,0.0,4.93,244.547264,4.720721426785879
DK2,2,2023-01-08 02:00:00,2023-01-08 02:00:00,1,4.16,4.16,397.6300000000001,0.7536746765689529,11.623905122531466,1282.79,302.68000000000006,2.0932692307692307,4.16,0.0,4.701255386075129
DK2,66,2023-12-18 02:00:00,2023-12-18 02:00:00,1,4.99,4.99,372.72,0.8412495848119853,12.322190161805453,1343.37,330.76000000000005,16.931538461538462,-5.5,0.0,4.69301538485052
